person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
32,11688,4.782063827772341,5600,13.48,1,0.48,10,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
29,12000,0.0,5600,12.18,1,0.47,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
34,47300,3.0,12000,7.88,0,0.25,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,47380,11.0,15000,13.79,0,0.32,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27,47400,4.782063827772341,13500,6.17,0,0.28,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,24000,4.0,5600,12.68,0,0.23,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
27,25000,1.0,5600,7.9,0,0.22,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29,47500,14.0,3500,8.9,0,0.07,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,30000,0.0,5600,13.49,0,0.19,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
28,30000,3.0,5600,14.84,1,0.19,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
27,30000,8.0,5600,11.011528565123772,0,0.19,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,30000,1.0,5600,7.74,0,0.19,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,34444,5.0,5600,13.49,0,0.16,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
30,47600,6.0,23800,12.42,0,0.5,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,36000,8.0,5600,11.11,0,0.16,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
35,36000,1.0,5600,13.06,0,0.16,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
28,47820,12.0,6000,5.42,0,0.13,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27,34000,0.0,5600,15.96,1,0.16,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28,40000,0.0,5600,13.49,0,0.14,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
35,40000,0.0,5600,9.76,0,0.14,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
27,47900,1.0,7500,13.47,0,0.16,8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
33,36000,5.0,5600,11.99,1,0.16,7,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
32,43000,16.0,5600,7.51,0,0.13,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,45000,0.0,5600,11.36,0,0.12,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
33,46000,13.0,5600,15.27,0,0.12,9,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
29,48000,9.0,5600,15.96,0,0.12,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
33,48000,5.0,14400,12.42,0,0.3,10,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
31,49000,6.0,5600,6.03,0,0.11,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33,48000,2.0,4750,11.011528565123772,0,0.1,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28,48000,4.782063827772341,5000,14.65,0,0.1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,48000,0.0,6000,14.27,0,0.13,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
27,48000,5.0,4300,12.69,0,0.09,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,48000,3.0,17375,14.27,0,0.36,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28,52000,0.0,5600,13.85,0,0.11,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
29,48000,1.0,15000,18.64,0,0.31,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
29,52884,3.0,5600,11.99,0,0.11,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30,48000,3.0,9000,12.42,0,0.19,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,56056,3.0,5600,10.37,0,0.1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,48000,7.0,17000,6.03,0,0.35,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,57995,8.0,5600,10.37,0,0.1,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
29,60000,0.0,5600,9.99,0,0.09,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,48000,9.0,7500,6.03,0,0.16,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,63000,3.0,5600,11.58,0,0.09,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
33,48000,17.0,7000,6.62,0,0.15,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,48000,3.0,7500,6.62,0,0.16,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,48000,7.0,13800,8.9,0,0.29,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,48000,4.782063827772341,8000,16.77,0,0.17,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
27,48000,3.0,24000,9.91,0,0.5,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
30,48000,13.0,10950,11.011528565123772,0,0.23,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,69600,13.0,5600,11.99,0,0.08,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
34,48000,9.0,5600,15.96,0,0.12,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
29,70000,3.0,5600,14.27,0,0.08,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
28,42000,4.782063827772341,7600,16.29,1,0.18,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,48000,7.0,8400,11.71,0,0.17,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30,75000,8.0,5600,15.99,0,0.07,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
31,75797,8.0,5600,13.22,0,0.07,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
27,48000,11.0,5650,5.42,0,0.12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,93600,1.0,5600,11.99,0,0.06,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
33,48000,11.0,10000,9.99,0,0.21,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
28,48000,4.0,3000,11.99,0,0.06,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,48000,0.0,1600,9.99,0,0.03,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
31,109440,9.0,5600,11.011528565123772,1,0.05,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28,75000,0.0,5625,6.91,0,0.07,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,48000,13.0,6625,8.49,0,0.14,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,48000,13.0,7000,8.49,0,0.15,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,48000,4.0,5000,5.99,0,0.1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,99000,0.0,5675,13.23,0,0.06,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
30,48000,4.0,8500,7.49,0,0.18,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,36000,1.0,5700,10.39,0,0.16,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
32,48000,2.0,10650,10.59,0,0.22,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,53000,0.0,5700,9.99,0,0.11,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,48000,1.0,6000,13.49,0,0.13,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
31,95800,1.0,5750,9.45,0,0.06,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
27,36996,4.0,5775,14.91,0,0.16,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
27,48000,0.0,8000,10.59,0,0.17,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,48000,3.0,9000,11.99,0,0.19,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,26988,4.782063827772341,5800,6.62,0,0.21,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,48000,8.0,4500,5.42,0,0.09,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,32000,1.0,5800,7.49,0,0.18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,32400,11.0,5800,5.79,1,0.18,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27,36000,3.0,5800,12.42,0,0.16,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
32,42000,1.0,5800,9.32,0,0.14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,42000,14.0,4500,7.49,1,0.11,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,48000,6.0,8000,13.49,0,0.17,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
31,73000,5.0,5800,10.37,0,0.08,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
34,69000,0.0,5800,14.59,1,0.08,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
29,42000,6.0,6000,11.49,1,0.14,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,62050,5.0,5800,14.11,1,0.08,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
27,48000,4.0,5000,6.99,0,0.1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,30000,5.0,5825,9.99,0,0.19,9,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
28,48000,1.0,12000,14.54,0,0.25,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
27,38000,1.0,5850,11.011528565123772,0,0.15,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
29,48000,1.0,1850,10.74,0,0.04,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
34,46000,1.0,5850,11.12,0,0.13,8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30,70000,0.0,5850,5.79,0,0.08,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27,48000,3.0,4500,13.8,0,0.09,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
28,48000,1.0,10000,6.92,0,0.21,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,48000,5.0,3000,5.79,0,0.06,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31,48000,8.0,14400,7.29,0,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,48000,5.0,12000,7.66,0,0.25,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,58000,5.0,5900,9.32,0,0.1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,48000,1.0,7000,12.68,0,0.15,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
27,42000,6.0,5950,5.99,0,0.14,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
29,48000,13.0,4975,5.79,0,0.1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,48000,5.0,3600,10.37,0,0.07,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33,612000,3.0,5950,12.73,0,0.01,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29,42000,6.0,5500,7.66,1,0.13,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,48000,4.0,8000,5.79,0,0.17,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35,42000,4.782063827772341,5000,14.17,1,0.12,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29,48000,3.0,9600,12.23,0,0.2,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,18000,0.0,6000,7.49,1,0.33,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,18000,0.0,6000,11.011528565123772,1,0.33,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
28,42000,4.782063827772341,4000,9.25,1,0.1,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,18835,2.0,6000,16.49,1,0.32,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
32,48000,8.0,5200,5.42,0,0.11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,19200,4.782063827772341,6000,10.65,1,0.31,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
29,42000,2.0,1200,12.98,1,0.03,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,20000,4.0,6000,15.99,0,0.3,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
30,20000,1.0,6000,11.011528565123772,0,0.3,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
27,20000,1.0,6000,13.11,0,0.3,10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
28,20400,12.0,6000,6.03,0,0.29,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29,48000,6.0,15000,13.98,0,0.31,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,20800,0.0,6000,14.26,0,0.29,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29,21000,7.0,6000,12.42,0,0.29,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
29,48000,13.0,20000,11.011528565123772,0,0.42,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
34,48000,10.0,9000,7.14,0,0.19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,21600,0.0,6000,18.07,1,0.28,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
29,48000,3.0,3250,6.76,0,0.07,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,21600,9.0,6000,7.88,0,0.28,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35,48000,6.0,4200,13.61,0,0.09,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
33,22356,2.0,6000,7.9,0,0.27,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29,22500,1.0,6000,11.83,0,0.27,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
34,48000,2.0,10000,7.14,0,0.21,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,48000,14.0,6600,7.14,0,0.14,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,23000,4.0,6000,8.9,0,0.26,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28,23000,4.782063827772341,6000,8.88,0,0.26,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
30,24000,4.782063827772341,6000,5.42,0,0.25,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
31,48000,0.0,7800,7.51,0,0.16,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,24000,3.0,6000,8.49,0,0.25,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,48000,13.0,20000,11.36,0,0.42,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31,48000,0.0,20000,10.62,0,0.42,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
35,48000,6.0,5000,13.48,0,0.1,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
29,48000,5.0,10000,12.73,0,0.21,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,48000,3.0,1500,13.48,0,0.03,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
35,24000,2.0,6000,12.87,0,0.25,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33,48000,1.0,20000,16.07,0,0.42,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27,42000,4.0,2850,13.48,1,0.07,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27,25200,3.0,6000,7.9,0,0.24,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33,48000,1.0,6000,11.011528565123772,0,0.13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,25200,4.782063827772341,6000,16.49,1,0.24,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
27,26000,6.0,6000,10.75,0,0.23,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
27,26004,7.0,6000,7.14,0,0.23,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
35,26400,2.0,6000,16.29,1,0.23,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
29,26880,0.0,6000,14.84,1,0.22,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
32,27000,2.0,6000,12.73,0,0.22,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
31,27000,7.0,6000,8.94,1,0.22,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27,48000,2.0,14000,11.011528565123772,0,0.29,8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
33,27120,4.782063827772341,6000,13.49,1,0.22,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32,27840,3.0,6000,11.011528565123772,0,0.22,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
30,48000,9.0,3000,7.4,0,0.06,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,28000,3.0,6000,13.92,0,0.21,6,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
30,28800,2.0,6000,15.23,0,0.21,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
27,29000,2.0,6000,15.27,0,0.21,6,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
29,29004,8.0,6000,12.87,0,0.21,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
29,29496,5.0,6000,5.79,0,0.2,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30,48000,12.0,15000,11.011528565123772,0,0.31,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,30000,4.0,6000,14.65,0,0.2,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
29,30000,7.0,6000,8.9,0,0.2,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35,48000,8.0,2000,11.97,0,0.04,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33,48000,2.0,7500,8.0,0,0.16,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,48000,2.0,5000,11.97,0,0.1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
29,30000,1.0,6000,17.99,1,0.2,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
31,30000,5.0,6000,8.49,0,0.2,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27,30000,2.0,6000,7.66,0,0.2,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28,30000,10.0,6000,10.37,1,0.2,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
35,30000,1.0,6000,6.54,0,0.2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,30000,2.0,6000,11.49,1,0.2,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,30000,5.0,6000,13.23,0,0.2,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
31,42000,0.0,21000,12.36,1,0.5,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,48000,10.0,6500,7.75,0,0.14,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,48000,4.0,5000,11.011528565123772,0,0.1,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,30000,0.0,6000,10.51,0,0.2,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,48100,1.0,20000,11.89,0,0.42,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
32,30000,5.0,6000,12.61,1,0.2,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
28,30784,0.0,6000,9.32,0,0.19,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27,42200,6.0,10000,16.49,1,0.24,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
28,31000,3.0,6000,15.33,0,0.19,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
32,48250,3.0,8400,10.74,0,0.17,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,31000,1.0,6000,13.47,0,0.19,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
27,31200,0.0,6000,13.49,0,0.19,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
30,31200,5.0,6000,9.91,0,0.19,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
27,31200,0.0,6000,9.63,0,0.19,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29,31200,2.0,6000,11.46,1,0.19,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
27,31500,10.0,6000,12.84,1,0.19,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
30,48500,5.0,9350,11.011528565123772,0,0.19,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,32000,11.0,6000,14.27,0,0.19,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
30,32000,0.0,6000,12.99,0,0.19,9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
30,32000,0.0,6000,11.011528565123772,0,0.19,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
28,32000,0.0,6000,11.011528565123772,0,0.19,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
29,32000,13.0,6000,12.18,0,0.19,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
28,48528,12.0,10000,6.99,0,0.21,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,32004,5.0,6000,13.99,0,0.19,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
28,33000,2.0,6000,7.9,0,0.18,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27,48600,4.0,10000,15.7,0,0.21,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29,33000,4.0,6000,9.99,0,0.18,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
29,33000,0.0,6000,15.23,0,0.18,6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
33,33500,0.0,6000,11.011528565123772,0,0.18,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29,48712,13.0,11050,5.42,0,0.23,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,33600,2.0,6000,14.91,1,0.18,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
30,33600,5.0,6000,6.91,0,0.18,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,33864,2.0,6000,14.91,1,0.18,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
29,33996,13.0,6000,14.09,0,0.18,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
27,33996,8.0,6000,15.31,1,0.18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
27,34000,3.0,6000,8.9,0,0.18,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32,34000,7.0,6000,14.65,0,0.18,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
27,34000,0.0,6000,6.99,0,0.18,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,48989,10.0,2400,7.14,0,0.05,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30,48996,5.0,5000,15.23,0,0.1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
30,35000,8.0,6000,7.9,0,0.17,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29,29000,0.0,6000,8.49,1,0.21,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27,48996,0.0,5000,11.83,0,0.1,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,35000,3.0,6000,7.49,0,0.17,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27,35000,3.0,6000,11.11,0,0.17,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30,29000,2.0,6000,15.58,1,0.21,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
32,35000,2.0,6000,11.011528565123772,0,0.17,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
27,35000,2.0,6000,9.32,0,0.17,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28,35000,2.0,6000,11.89,0,0.17,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
31,35000,0.0,6000,12.84,0,0.17,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
29,49000,4.782063827772341,4400,6.62,0,0.09,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35,43000,7.0,13200,16.77,1,0.31,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,29004,4.0,6000,10.75,1,0.21,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
27,49000,11.0,8500,10.59,0,0.17,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,49000,6.0,19000,10.99,0,0.39,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
31,49000,15.0,14000,13.99,0,0.29,10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
30,49000,9.0,11750,8.9,0,0.24,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,49000,3.0,3500,6.99,0,0.07,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31,36000,3.0,6000,8.9,0,0.17,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,30000,2.0,6000,19.42,1,0.2,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29,36000,4.0,6000,5.99,0,0.17,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30,49000,14.0,8500,16.32,0,0.17,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,49000,4.0,7000,7.51,0,0.14,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,49000,5.0,4750,10.25,0,0.1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30,49000,7.0,8500,12.18,0,0.17,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
32,49000,9.0,8275,11.011528565123772,0,0.17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,36000,1.0,6000,13.22,0,0.17,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
30,49200,13.0,9250,11.011528565123772,0,0.19,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,49200,12.0,15025,6.03,0,0.31,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,49200,4.0,2500,5.42,0,0.05,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,49200,11.0,9600,5.42,0,0.2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,49200,5.0,5000,7.74,0,0.1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,36500,0.0,6000,13.61,0,0.16,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
27,49272,5.0,3250,11.011528565123772,0,0.07,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
